sp_id,latitude,longitude
502345629,37.7588251,-122.4196478
502414264,37.830813,-122.2630808
502432770,37.795795,-122.2148078
502317314,37.7402371,-122.4664918
502269309,37.5707621,-122.2697208
502286832,37.998685,-122.5687077
502344092,37.7578851,-122.4215278
502384554,37.5940151,-122.3710778
502335074,37.7892051,-122.4337478
502320748,37.7852251,-122.4615178
502370607,37.6637741,-122.4001918
502308640,37.7740051,-122.4905678
502366763,37.7716951,-122.4026678
502462302,37.675336,-122.0831778
502382782,37.908905,-122.3834778
502322865,37.7212951,-122.4588678
502366406,37.7900181,-122.4021738
502312540,37.7483051,-122.4787778
502352866,37.7959851,-122.4131678
502269538,37.5199651,-122.2674378
502341489,37.7772751,-122.4244078
502380136,37.7451451,-122.3925678
502246065,37.4177351,-122.1196779
502276407,37.5087851,-122.3169578
502337728,37.7930951,-122.4310878
502412427,37.868045,-122.2662978
502709033,38.218425,-122.2700978
502326174,37.7898921,-122.4472988
502465344,37.671287,-122.0744668
502337994,37.7981451,-122.4303178
502348142,37.8072651,-122.4194578
502364049,37.7288951,-122.4046778
502147676,37.2457151,-121.8184379
502304696,37.7779551,-122.5029778
502351946,37.7891651,-122.4137778
502338179,37.7229861,-122.4285628
502353691,37.7651151,-122.4118778
502330351,37.7191451,-122.4382278
502315709,37.7414951,-122.4739578
502329233,37.6292551,-122.4413978
502350743,37.7364551,-122.4145778
502276799,37.5552051,-122.3178578
502707698,38.1410479,-122.2444149
502317727,37.7809951,-122.4693478
502272145,37.4463751,-122.2782678
502267089,37.4849651,-122.2561678
502260327,37.4966651,-122.2249968
502725598,38.266983,-122.6575507
502316741,37.7421151,-122.4698078
502252458,37.4602351,-122.1606379
502312800,37.7847551,-122.4808978
502323613,37.7621451,-122.4550678
502363036,37.7972551,-122.4046078
502374111,37.7947851,-122.3984578
502276127,37.5382251,-122.3098578
502429144,38.082885,-122.2298078
502216101,37.4096351,-121.9915679
502435887,37.729425,-122.1994078
502354937,37.7875551,-122.4095778
502309968,37.7539451,-122.4879778
502341985,37.7871351,-122.4228478
502400369,37.816901,-122.2869228
502279749,37.5635651,-122.3293478
502355388,37.7728051,-122.4099678
502326528,37.7628151,-122.4490478
502378982,37.7282051,-122.3935978
502377841,37.7604651,-122.3951578
502324286,37.7878561,-122.4537588
502332972,37.7971251,-122.4367878
502335867,37.7964951,-122.4334478
502345999,37.7351251,-122.4196978
502254967,37.4347151,-122.1780779
502315593,37.7433851,-122.4733878
502255791,37.4529851,-122.1850279
502328882,37.8034051,-122.4440178
502370727,37.6084951,-122.4002778
502410514,37.832414,-122.2678088
502371035,37.7928651,-122.4007278
502401268,37.831902,-122.2826178
502330832,37.7759251,-122.4399778
502318709,37.7763551,-122.4678978
502305991,37.8722651,-122.5008778
502407880,37.873395,-122.2705778
502313672,37.7800751,-122.4780378
502728552,38.364128,-122.6918387
502335991,37.7975851,-122.4333278
502242247,37.4195021,-122.1015909
502320803,37.7830851,-122.4638678
502315179,37.6837471,-122.4723058
502358760,37.7851051,-122.4074078
502346581,37.8058871,-122.4181148
502346870,37.7818051,-122.4180478
502277175,37.5672071,-122.3249658
502440335,37.695619,-122.1740048
502386519,37.5861551,-122.3536578
502309856,37.7756551,-122.4856078
502533210,38.002299,-121.3171939
502363003,37.7973051,-122.4055978
502241879,37.4292751,-122.0995879
502477014,37.884245,-122.0496278
502359247,37.7851051,-122.4074078
502279688,37.5716451,-122.3312878
502377893,37.7794651,-122.3959878
502311726,37.6475051,-122.4829878
502307372,37.6873051,-122.4927778
502264479,37.4757251,-122.2449878
502372752,37.7915751,-122.3994478
502277664,37.5602651,-122.3196978
502315875,37.7834751,-122.4738278
502283582,38.122655,-122.6035377
502332230,37.7689411,-122.4357248
502194028,37.3502451,-121.9459379
502264422,37.4784351,-122.2458178
502181461,37.2252551,-121.9197679
502363079,37.7293551,-122.4044678
502325720,37.7744151,-122.4518078
502331189,37.7808151,-122.4373218
502506456,37.692049,-121.8808069
502395878,37.865675,-122.2977778
502254304,37.4450831,-122.1716399
502267229,37.4720791,-122.2596098
502436421,37.727795,-122.1962878
502374125,37.7936651,-122.3984478
502319648,37.7804251,-122.4636878
502354825,37.7883951,-122.4097378
502351621,37.7845051,-122.4141178
502348045,37.7644251,-122.4190878
502376066,37.7949351,-122.3972778
502350448,37.7719951,-122.4147678
502295579,38.071125,-122.5336577
502256786,37.4542451,-122.1851779
502421572,37.867395,-122.2509878
502180822,37.3689151,-121.9157579
502318080,37.7296851,-122.4692078
502333039,37.7980151,-122.4371678
502340643,37.7906651,-122.4260378
506327538,41.8847441,-87.6308452
502339277,37.8058621,-122.4263548
502341059,37.7423051,-122.4245878
502256184,37.4864301,-122.1874649
502340079,37.6445251,-122.4270178
502353836,37.7635751,-122.4117378
502383694,37.5937551,-122.3806478
502330066,37.7439351,-122.4424878
502296642,38.072455,-122.5314877
502356111,37.7317651,-122.4101178
502330201,37.7752521,-122.4379018
502198137,37.3750751,-121.9517379
502343634,37.7941651,-122.4226478
502343092,37.6646451,-122.4237378
502330695,37.7905551,-122.4411778
502346592,37.8079541,-122.4182608
502720378,38.523575,-122.5297477
502261413,37.4920021,-122.2298248
502358028,37.7996951,-122.4082578
502195208,37.2871701,-121.9498509
502285353,37.9866963,-122.5816362
518177019,47.6217644,-122.3615661
502347596,37.7617651,-122.4179978
502337016,37.7432651,-122.4316978
502370832,37.7937751,-122.4009878
502366679,37.6105451,-122.4025278
502349384,37.6654341,-122.4152208
502324459,37.8751751,-122.4532178
502169697,37.3308951,-121.8945179
502370267,37.7822061,-122.4008338
502396759,37.867875,-122.2967778
502380840,37.7579051,-122.3903678
502342601,37.7771951,-122.4224678
502341923,37.8021751,-122.4231478
502655757,38.5897359,-121.4155268
502355971,37.7994551,-122.4102078
502368412,37.7897051,-122.4019578
502345250,37.8036551,-122.4196978
502351307,37.8051681,-122.4130198
502297996,37.974555,-122.5285877
502387318,37.5773471,-122.3476038
502315675,37.7518951,-122.4722878
502344071,37.7567251,-122.4218278
502357229,37.7721551,-122.4077878
502280901,37.2533751,-122.3836978
502328838,37.7937851,-122.4440678
502343954,37.8063751,-122.4216678
502417869,37.847015,-122.2586478
502234339,37.4118691,-122.0583532
502375316,37.6012551,-122.3968878
502330705,37.7876551,-122.4411178
502381358,37.7527071,-122.3890448
502338693,37.7688451,-122.4294278
502347446,37.7844151,-122.4183878
502276608,37.5622551,-122.3166678
502363288,37.7666141,-122.4036088
502343423,37.7700151,-122.4221778
502211401,37.3804081,-121.9838139
502359627,37.7803051,-122.4061478
502275705,37.5524851,-122.3116278
502408285,37.875427,-122.2703588
502349043,37.8063351,-122.4191978
502348193,37.7829431,-122.4173658
502360664,37.7359651,-122.4061178
502315392,37.6863251,-122.4729278
502313582,37.7781551,-122.4768978
502350920,37.7526551,-122.4147578
502336752,37.7748451,-122.4322478
502197019,37.3354251,-121.9498579
502242812,37.4292751,-122.0995879
502383943,37.7283151,-122.3816778
502347356,37.7828751,-122.4186078
502362088,37.7914451,-122.4050178
502383138,37.6485951,-122.3855878
502401681,37.891265,-122.2853478
502315892,37.7590451,-122.4738478
502374252,37.7624861,-122.3970778
502310271,37.8583071,-122.4846148
502365135,37.7882551,-122.4039678
502356708,37.7871751,-122.4079178
502336704,37.7711551,-122.4325478
502322234,37.7113611,-122.4563938
502323697,37.7879351,-122.4547478
502375868,37.7646051,-122.3970178
502329848,37.7812051,-122.4427278
502338293,37.7980161,-122.4288338
502303735,37.7620651,-122.5052278
502278622,37.5684451,-122.3257078
502376142,37.7932051,-122.3970278
502367757,37.7923351,-122.4023678
502336401,37.7828551,-122.4323078
502318573,37.6633151,-122.4673278
502464484,37.677025,-122.0785878
506315938,41.8852521,-87.6214753
502319976,37.7429151,-122.4661978
502288342,37.9093751,-122.5615377
502323733,37.7888651,-122.4578578
502296337,37.9233451,-122.5313578
502354495,37.6566471,-122.4096678
502365602,37.7951051,-122.4030678
502326609,37.7594951,-122.4491078
502381180,37.7580291,-122.3874388
502348972,37.7864651,-122.4165978
502318834,37.7651251,-122.4666978
502354562,37.8007471,-122.4109025
502333687,37.7911951,-122.4352378
502375138,37.6509951,-122.3984778
502413575,37.888115,-122.2649978
502503289,37.692088,-121.9034739
502295553,38.074655,-122.5347877
502379899,37.7792451,-122.3913478
502170089,37.397585,-121.8929479
502279022,37.5602851,-122.3245578
502376488,37.929715,-122.3950778
502340892,37.7348251,-122.4249978
502333845,37.7998451,-122.4345978
502336573,37.7911851,-122.4317578
502323774,37.7749851,-122.4560278
502317618,37.7762251,-122.4694278
502335663,37.7645451,-122.4320478
502294660,37.9282051,-122.5356977
502364172,37.7748351,-122.4037678
502192418,37.2745851,-121.9450279
502373200,37.6187957,-122.3988234
502318100,37.7191651,-122.4681578
502432636,37.786965,-122.2110678
502368262,37.7903351,-122.4018378
502365433,37.8034551,-122.4040578
502373273,37.5934251,-122.3990478
502336676,37.7888651,-122.4328678
502265252,37.5191381,-122.2525348
502173673,37.3478251,-121.9015179
502384444,37.5840951,-122.3666578
502353481,37.7759851,-122.4116178
502271691,37.5588051,-122.2835978
502329599,37.7489651,-122.4428078
502323857,37.7823751,-122.4570278
502357064,37.6463851,-122.4102778
502327933,37.7774651,-122.4461078
502329884,37.7934451,-122.4423778
502236935,37.3894051,-122.0670979
502142093,37.330925,-121.7558079
515547088,30.1850248,-97.7594434
502366960,37.7296251,-122.4041278
502310611,37.7747051,-122.4834278
502318272,37.7407201,-122.4647078
502336879,37.8034751,-122.4319678
502348452,37.6903151,-122.4173078
502367195,37.7887651,-122.4025578
502329615,37.7628751,-122.4421578
502178892,37.2816251,-121.9123679
502280555,37.5555351,-122.3771678
502318025,37.7398451,-122.4694478
502420419,37.835207,-122.2517018
502315720,37.7469751,-122.4741078
502476882,37.610095,-122.0514079
502349178,37.7850781,-122.4145598
502336425,37.7900151,-122.4315278
502383157,37.5980771,-122.3744098
502311102,37.8542951,-122.4858678
502242732,37.4188551,-122.0995079
502326939,37.7329351,-122.4489778
502355181,37.7887851,-122.4096978
502355931,37.7993951,-122.4108878
502253108,37.4424451,-122.1585679
502416378,37.818033,-122.2580778
502329779,37.7919051,-122.4408078
502349336,37.8072951,-122.4159798
502198981,37.4210351,-121.9549379
502301333,37.960009,-122.5118528
502340351,37.7716151,-122.4247878
502369113,37.7619451,-122.4014678
502319918,37.7549351,-122.4654378
502328517,37.7879951,-122.4441178
502436319,37.708289,-122.1923058
502378972,37.7335651,-122.3932478
502332962,37.7974951,-122.4374978
502407373,37.794891,-122.2710888
502405360,37.799119,-122.2728208
501295241,34.0831851,-118.3394988
502354360,37.7516701,-122.4099898
502215392,37.3511221,-121.9933179
502280317,37.5722251,-122.3873878
502242803,37.4060251,-122.1008879
502258888,37.4858351,-122.2043279
502338034,37.7978951,-122.4308078
502350657,37.7846151,-122.4155678
502365958,37.7408551,-122.4030778
502339983,37.7451751,-122.4265178
502367007,37.7249451,-122.4032078
502382350,37.7459471,-122.3836428
502376817,37.7955251,-122.3962178
502353605,37.7804651,-122.4121578
502309156,37.6972361,-122.4850088
502332347,37.7319441,-122.4359518
502490301,37.775459,-121.9867509
502319398,37.7008051,-122.4640178
502191391,37.3510741,-121.9439749
502327503,37.7906451,-122.4453278
502273116,37.5589251,-122.2867778
502352929,37.7961351,-122.4140678
502241107,37.4128351,-122.0871379
502253554,37.4549751,-122.1667879
502367591,37.7913851,-122.4012878
502365816,37.8034551,-122.4040578
502217979,37.0519651,-121.9985579
502315036,37.7259451,-122.4771378
502307506,37.6514451,-122.4915778
502322259,37.7859231,-122.4576508
502366204,37.7662781,-122.4017588
502322244,37.7814721,-122.4568768
502379964,37.7763151,-122.3917778
502254059,37.4488451,-122.1635079
502327165,37.7575181,-122.4462568
502380284,37.7503881,-122.3905268
502307102,37.8656351,-122.4962978
502342098,37.7860551,-122.4240378
502232631,37.3971651,-122.0488479
502289545,37.8992351,-122.5502278
502361858,37.7796451,-122.4060278
502340252,37.7614201,-122.4252168
502427707,37.783855,-122.2326378
502294285,38.069971,-122.5353777
502340218,37.7746471,-122.4250108
502403197,37.788502,-122.2776258
502364740,37.7905851,-122.4030378
502414325,37.818045,-122.2635378
502342730,37.7941051,-122.4233078
502359752,37.7941151,-122.4060978
502357553,37.7909851,-122.4086778
502373194,37.6187957,-122.3988234
502327441,37.7591551,-122.4466678
502283592,38.123695,-122.5983377
502350085,37.6675151,-122.4164378
502269927,37.5052951,-122.2676878
502309689,37.7472351,-122.4874578
502254267,37.4451521,-122.1717269
502339397,37.7752451,-122.4266578
502351159,37.7065701,-122.4140628
502361800,37.7719951,-122.4052478
502320294,37.7961675,-122.4625255
502398365,37.849214,-122.2900568
502413737,37.819795,-122.2647878
502334577,37.7489951,-122.4341578
502348283,37.7539851,-122.4169688
502251840,37.4482951,-122.1568479
502364382,37.7813151,-122.4029678
502362918,37.8015851,-122.4053078
511478922,40.7429217,-73.9837496
502312890,37.7631351,-122.4808978
502363902,37.7875851,-122.4040778
502373608,37.7913251,-122.3984078
502345760,37.7555151,-122.4195378
502379930,37.7636551,-122.3919178
502347231,37.7841951,-122.4188478
502353410,37.7877051,-122.4113778
502343688,37.8052451,-122.4216778
502374133,37.7935751,-122.3993078
502352024,37.7124051,-122.4159078
502358745,37.7851051,-122.4074078
502264886,37.4983851,-122.2447778
502375290,37.5806951,-122.3965078
502343094,37.6574951,-122.4241678
502304597,37.7452051,-122.5019478
502330524,37.7819851,-122.4385778
502325087,37.7367851,-122.4540578
502353738,37.7910551,-122.4112978
502407666,37.871165,-122.2718778
502325832,37.7839651,-122.4519178
502518051,37.688105,-121.7571079
502347661,37.7550151,-122.4185078
502349128,37.6544051,-122.4191978
502423783,37.814845,-122.2463378
502298196,37.9032451,-122.5238458
502336118,37.6529251,-122.4334578
502268272,37.5114761,-122.2638138
502284312,37.9878451,-122.5890477
502325032,37.7437351,-122.4542178
502400778,37.846585,-122.2864378
502456779,37.652995,-122.1055478
502362159,37.7924451,-122.4046778
502343320,37.7743851,-122.4225978
502251951,37.4471551,-122.1568279
502371289,37.7925951,-122.4004178
502420656,37.840776,-122.2512958
502418979,37.828795,-122.2562178
502245980,37.4479651,-122.1195579
502353255,37.6405651,-122.4126778
502348693,37.7817551,-122.4168378
502328813,37.7991651,-122.4438678
502349368,37.6452671,-122.4159668
502373077,37.7123351,-122.3999978
502360082,37.7879951,-122.4062478
502340765,37.7613151,-122.4256978
502323646,37.7642251,-122.4562078
502345238,37.7940451,-122.4210778
502366131,37.8002751,-122.4035978
502365386,37.7933351,-122.4041978
502283055,38.0685751,-122.8087877
502325644,37.7697151,-122.4513678
502318996,37.7403951,-122.4673278
502252470,37.4567751,-122.1599779
502521707,37.936125,-121.6997379
502413130,38.029865,-122.2667678
502378996,37.7292851,-122.3938778
502456256,37.619859,-122.1055699
502371368,37.7914851,-122.4004378
502379614,37.7881251,-122.3925578
502350618,37.7874451,-122.4158078
502303220,37.8735761,-122.5043428
502439492,37.728165,-122.1809278
502247297,37.450657,-122.1289551
502281110,37.5254851,-122.3466178
502384553,37.5937551,-122.3712978
502435044,38.066175,-122.2027178
502290278,37.9571951,-122.5475877
502308376,37.6209051,-122.4896478
502427395,38.099106,-122.2345858
502358238,37.7785141,-122.4077038
502211458,37.3804081,-121.9838139
502359696,37.7839351,-122.4071378
502341916,37.7968451,-122.4240078
502336906,37.8033151,-122.4324278
502367863,37.7897551,-122.4025078
502361552,37.7804551,-122.4044878
502328508,37.7783351,-122.4433378
502364969,37.7795951,-122.4033678
502352912,37.8061851,-122.4128478
502345411,37.7847851,-122.4197878
502308059,37.949185,-122.4921778
502332303,37.7971441,-122.4345918
502385525,37.5925551,-122.3639978
502256179,37.4863911,-122.1872489
502347640,37.7579351,-122.4179978
502203632,37.535895,-121.9663279
502276748,37.5657151,-122.3159578
502290349,37.9465051,-122.5451877
502437351,37.883516,-122.1901938
502335603,37.7653051,-122.4323778
502730662,38.439333,-122.7038327
502356063,37.7103651,-122.4109778
502469075,37.908735,-122.0665378
502400373,37.799456,-122.2864128
502354237,37.7732081,-122.4107998
502176073,37.3177451,-121.9046779
502384528,37.5986051,-122.3660778
502474728,38.001615,-122.0553678
502349601,37.7870551,-122.4163478
502373293,37.6086351,-122.3980778
502373338,37.7874251,-122.3990578
502351840,37.7919951,-122.4133678
502344735,37.7728551,-122.4201578
502388584,37.5803451,-122.3440378
502331571,37.7631551,-122.4369978
502280697,37.5710151,-122.3566578
502362070,37.7883351,-122.4060278
502488472,37.950095,-122.0004778
502260245,37.4702481,-122.2234598
502306367,37.6901751,-122.4955278
502296067,38.016345,-122.5348477
502240618,37.3624651,-122.0900579
502344058,37.7612451,-122.4216778
502332204,37.7689411,-122.4357248
502320551,37.7832051,-122.4640578
512085421,40.9001517,-73.8271496
502324988,37.7818651,-122.4544078
502351795,37.7759251,-122.4127878
502336742,37.7763851,-122.4320578
502293194,37.8974061,-122.5366888
502270971,37.5106951,-122.2732578
502319144,37.6475551,-122.4672578
502322912,37.7885451,-122.4590278
502398071,37.812035,-122.2937678
502317575,37.7438251,-122.4695078
502220094,37.3516151,-122.0058679
502330782,37.7792751,-122.4406378
502349522,37.7890251,-122.4166378
502337022,37.7484151,-122.4322678
502285761,38.100125,-122.5810477
502323630,37.7642251,-122.4562078
502238824,37.3937051,-122.0766779
502346522,37.7556401,-122.4188158
502309272,37.6877051,-122.4859678
502295187,37.9490101,-122.5331737
502357041,37.7782651,-122.4079478
502735833,38.350905,-122.7225477
502320040,37.7404451,-122.4659178
502346397,37.7943401,-122.4193608
502354325,37.7599601,-122.4098878
502357037,37.7778651,-122.4086278
502327394,37.7308051,-122.4457078
502316508,37.7373341,-122.4697318
502310540,37.7807051,-122.4835478
502366286,37.7910931,-122.4018428
502313583,37.7806351,-122.4766078
502473169,37.978177,-122.0567728
502393217,37.876756,-122.3027518
502174487,37.3523351,-121.9038179
502351302,37.8031781,-122.4142048
502321553,37.6564851,-122.4612078
502420556,37.846513,-122.2520428
502251842,37.4477751,-122.1526379
502406350,37.804809,-122.2725018
502327197,37.7981651,-122.4459498
502215527,37.3378801,-121.9942149
502336951,37.7968351,-122.4318078
502327770,37.7641851,-122.4462078
502404998,37.815315,-122.2759478
502211461,37.4056421,-121.9832009
502410991,37.870445,-122.2686878
502367243,37.7923351,-122.4023678
502360413,37.7530471,-122.4049368
502356517,37.6498541,-122.4084178
502321876,37.7658751,-122.4614178
502253775,37.4446051,-122.1632479
502301761,37.9061251,-122.5139178
502365052,37.7620051,-122.4037878
502170577,37.3377851,-121.8941979
502354185,37.7890271,-122.4096528
502253136,37.4270651,-122.1593279
502280939,37.5299351,-122.3458478
502381707,37.7875651,-122.3884378
502342665,37.7874851,-122.4230278
502511956,37.965035,-121.8175279
502278690,37.5666451,-122.3286778
502314795,37.7428351,-122.4763878
502336900,37.7971751,-122.4324678
502329530,37.7654751,-122.4422278
502339489,37.7843751,-122.4269578
502351361,37.6497351,-122.4142518
502367088,37.6400351,-122.4028078
502302615,37.7503851,-122.5070278
502335014,37.7891251,-122.4344078
502308620,37.7819151,-122.4896678
502315435,37.6809251,-122.4737678
502350270,37.7748651,-122.4149178
502334644,37.7562251,-122.4342178
502358206,37.7763041,-122.4073618
505402844,33.8243035,-84.1829669
502344209,37.7820811,-122.4207938
502302811,37.7623751,-122.5066678
502307538,37.6515051,-122.4922278
502360653,37.7531051,-122.4076178
502715570,38.499179,-122.4578747
502243242,37.4018461,-122.1074289
502354899,37.7871651,-122.4107578
502322928,37.7882751,-122.4590078
502399083,37.816555,-122.2906978
502314720,37.7428351,-122.4763878
502359599,37.7651351,-122.4072578
502350654,37.7833251,-122.4156378
502222935,37.3715151,-122.0158079
502227140,37.4014451,-122.0279679
502370858,37.7928651,-122.4007278
502365303,37.7887751,-122.4034578
502316777,37.7798651,-122.4698778
502321967,37.7318951,-122.4625778
502323885,37.7651751,-122.4573978
502328735,37.8027651,-122.4448378
502345529,37.7975151,-122.4196378
502470950,37.906895,-122.0637878
502366552,37.7256821,-122.4027108
502269755,37.5610851,-122.2703978
502325849,37.7814451,-122.4528378
502235864,37.3964651,-122.0592779
502306837,37.7518251,-122.4936278
502234960,37.3502151,-122.0574679
502349715,37.7576951,-122.4177078
502431766,37.808485,-122.2170678
502520875,37.704205,-121.7149179
502361551,37.7843951,-122.4049278
502265267,37.5229741,-122.2530138
502248834,37.4497051,-122.1367379
502403534,37.874715,-122.2785078
502314289,37.7767201,-122.4762128
502263312,37.4990051,-122.2421798
502341386,37.6351151,-122.4240778
502305712,37.7597251,-122.4965378
502313891,37.7637751,-122.4777678
502320515,37.7497551,-122.4628378
501607262,34.1471451,-118.2627388
502362177,37.7869751,-122.4055178
502326063,37.7317951,-122.4517078
506346969,41.8938541,-87.6402772
502389917,37.5780451,-122.3373878
502217537,37.3133151,-122.0000979
502314949,37.7544851,-122.4762078
502468808,37.897605,-122.0680778
502388638,37.5785751,-122.3421178
502338450,37.7894851,-122.4279878
502323549,37.7305551,-122.4559578
502188729,37.2641051,-121.9364679
502344093,37.7442651,-122.4213278
502357568,37.7937051,-122.4092778
502327641,37.7695851,-122.4479378
502348442,37.7527869,-122.417294
502347926,37.7531451,-122.4181578
502412474,37.864405,-122.2659878
502462500,37.897784,-122.0813398
502314615,37.6751451,-122.4750278
502311375,37.7923671,-122.4809958
502380967,37.7227851,-122.3906378
502162213,37.3418521,-121.8787509
502306686,37.7760251,-122.4955778
502509962,37.672815,-121.8669579
502208066,37.4062951,-121.9764379
502262064,37.4934351,-122.2302978
502409402,37.863435,-122.2693178
502162156,37.415924,-121.8785789
502354905,37.7883951,-122.4097378
502355080,37.6569651,-122.4122078
502363180,37.7818891,-122.4034648
502344429,37.7480791,-122.4194858
502251175,37.4604911,-122.1563339
502270239,37.5584901,-122.2767148
502320188,37.7049281,-122.4621518
502339934,37.7475051,-122.4266978
502320811,37.7771751,-122.4615578
502204385,37.3899681,-121.9719319
502321197,37.6824621,-122.4596518
502336448,37.7886351,-122.4327078
502337747,37.7940451,-122.4300378
502252548,37.4487951,-122.1591479
502341921,37.7921051,-122.4240278
502341788,37.7941051,-122.4233078
502353360,37.7852851,-122.4126978
502328846,37.8033951,-122.4449478
502390914,37.5806751,-122.3312278
502195131,37.3948451,-121.9484279
502367970,37.7914151,-122.4025878
502319434,37.6938951,-122.4638978
502377879,37.7849251,-122.3959278
502341041,37.7983751,-122.4261578
502168097,37.400185,-121.8902779
502378661,37.7567351,-122.3927578
502353347,37.7862951,-122.4112078
502250969,37.4273151,-122.1456679
502332121,37.6379551,-122.4385478
502363601,37.7396141,-122.4028478
502360832,37.8011251,-122.4067278
502327583,37.7878651,-122.4465978
502270360,37.5183851,-122.2743778
502357798,37.7530351,-122.4087778
502327297,37.7126751,-122.4451278
502307737,37.6336851,-122.4923678
502245275,37.3801811,-122.1194709
502346564,37.7555601,-122.4186668
502414012,37.807765,-122.2652578
502476077,37.926035,-122.0562078
502364605,37.7927951,-122.4040778
502272369,37.5496091,-122.2881278
502359491,37.7679651,-122.4065578
502268047,37.5080851,-122.2594978
502404503,37.80029,-122.2760028
502361722,37.7719951,-122.4052478
502454618,37.631895,-122.1180878
502300881,38.061765,-122.5175477
502398977,37.841465,-122.2910378
502340845,37.7508751,-122.4246178
502382532,37.5917051,-122.3857778
502252268,37.4442051,-122.1611309
502262440,37.4608851,-122.2317478
502338970,37.8010651,-122.4289278
502327787,37.7638651,-122.4461278
502405539,37.787025,-122.2753578
502368114,37.7914151,-122.4025878
502365883,37.7394051,-122.4027778
502366384,37.7910931,-122.4018428
502331319,37.7164251,-122.4365178
502355783,37.7632751,-122.4104078
502330227,37.6610161,-122.4385708
502358887,37.8029351,-122.4082778
502307244,37.7535421,-122.4909048
502304698,37.7753551,-122.5019878
502375364,37.7875851,-122.3966178
502354871,37.7864151,-122.4103078
502418392,38.101124,-122.2542428
502351224,37.7855901,-122.4141908
502372608,37.7982851,-122.4008178
502333878,37.7969751,-122.4351778
502347041,37.7653651,-122.4182178
502259938,37.4833251,-122.2116778
502333783,37.7774451,-122.4345878
502359094,37.6561451,-122.4084778
502333883,37.7974851,-122.4345478
502305083,37.8695551,-122.5037278
502370735,37.6026751,-122.3999678
502350864,37.7455751,-122.4153878
502483428,37.940015,-122.0284778
502436904,37.748445,-122.1972178
502353726,37.7927851,-122.4113278
502361472,37.7864451,-122.4055278
502349958,37.7626851,-122.4168778
502368798,37.7887651,-122.4025578
502382997,37.7297351,-122.3853978
502406079,37.813825,-122.2751078
502462503,37.898465,-122.0838158
502379819,37.7818151,-122.3925278
502352940,37.8061851,-122.4128478
502364979,37.7584251,-122.4031078
502369538,37.7957851,-122.4020078
502411333,37.799003,-122.2665448
502357863,37.7598151,-122.4091878
502277003,37.5349051,-122.3158578
502227322,37.542475,-122.0314229
502265246,37.5210871,-122.2523948
502051216,36.6025791,-121.635524
501336444,34.0886451,-118.3812288
502331312,37.7189851,-122.4367678
502384361,37.825686,-122.3689998
502381460,37.7732431,-122.3872088
502363990,37.7691951,-122.4034578
502259421,37.4667751,-122.2136979
502418765,37.794515,-122.2549778
502379384,37.6007951,-122.3920778
502368102,37.7913051,-122.4019778
502355956,37.8052251,-122.4102978
502222895,37.3682351,-122.0156579
502376934,37.7936751,-122.3972278
502320453,37.7256151,-122.4616178
502344213,37.7790171,-122.4201578
502339872,37.8033151,-122.4264578
502336837,37.7968751,-122.4314778
502250244,37.4473021,-122.1519979
502210798,37.2278751,-121.9822979
502379994,37.7621351,-122.3918478
502352405,37.6556861,-122.4121768
502505538,37.796435,-121.8886779
502267180,37.5697371,-122.2608398
502274611,37.5096051,-122.3026878
502352651,37.7527551,-122.4133678
502313006,37.7341951,-122.4813678
502352767,37.8046151,-122.4128578
502375950,37.7932051,-122.3970278
502215056,37.3846351,-121.9921779
502297096,37.968065,-122.5300577
502302422,37.9026951,-122.5111878
502350653,37.7886951,-122.4155078
502309263,37.6874351,-122.4863078
502358276,37.7880081,-122.4062458
502405114,37.817285,-122.2757878
502385598,37.5867151,-122.3645778
502343782,37.7854851,-122.4217878
502415436,37.849644,-122.2606648
502348924,37.7869351,-122.4169878
502349137,37.6592751,-122.4185378
502487149,37.933145,-122.0137978
502411762,37.806905,-122.2674978
502330557,37.7783451,-122.4391678
502414237,37.872296,-122.2636048
502174985,37.2852351,-121.9028779
502373305,37.6061751,-122.3992978
502380458,37.5761351,-122.3908078
502748468,38.2464751,-122.9045477
502250245,37.4423431,-122.1510359
502388450,37.5863551,-122.3392778
502338455,37.7860151,-122.4280178
502314852,37.7863151,-122.4758678
502365110,37.7884951,-122.4038678
502302190,37.948004,-122.5085628
502510250,38.000369,-121.8377838
502295470,37.8754751,-122.5321078
502294675,37.9378551,-122.5342277
502338174,37.7950071,-122.4294878
502295901,37.973945,-122.5330477
502333067,37.7429151,-122.4378178
502350008,37.8028351,-122.4167478
502324915,37.7820851,-122.4546078
502327559,37.7879851,-122.4463078
502326916,37.7817551,-122.4512478
502186715,37.3123661,-121.9317279
502337878,37.7718851,-122.4298578
502498953,37.694015,-121.9324179
502290609,37.9057651,-122.5486078
502349587,37.7862851,-122.4174178
502317021,37.7274451,-122.4699778
502324928,37.7860351,-122.4531378
502327614,37.7907551,-122.4469478
502264709,37.5323051,-122.2450078
502320912,37.7640051,-122.4635578
502336411,37.7939151,-122.4323978
502324026,37.7559851,-122.4564478
502318686,37.7510851,-122.4658278
502339348,37.6248352,-122.4268443
502706968,38.247565,-122.1700678
502382010,37.7435651,-122.3881278
502190235,37.510276,-121.9407329
502411977,37.806725,-122.2676978
502270748,37.5436951,-122.2767278
502310476,37.7474251,-122.4831778
502350932,37.7458051,-122.4152078
502397697,37.853575,-122.2948978
502366172,37.6093771,-122.4015688
502265884,37.5044651,-122.2523478
